-6.158613121896659770e+00 -6.519849116693436919e+00 -6.731158627560254182e+00 -6.881085111490215844e+00 -6.997377127099882799e+00 -7.092394622357033107e+00 -7.172730769913768789e+00 -7.242321106286992993e+00 -7.303704133223849482e+00
-6.145929298149142461e+00 -6.507165292945919610e+00 -6.718474803812736873e+00 -6.868401287742698536e+00 -6.984693303352365490e+00 -7.079710798609515798e+00 -7.160046946166251480e+00 -7.229637282539475684e+00 -7.291020309476332173e+00
-6.159248548988813354e+00 -6.520484543785590503e+00 -6.731794054652407766e+00 -6.881720538582369429e+00 -6.998012554192036383e+00 -7.093030049449186691e+00 -7.173366197005922373e+00 -7.242956533379146578e+00 -7.304339560316003066e+00
-6.159248548988813354e+00 -6.520484543785590503e+00 -6.731794054652407766e+00 -6.881720538582369429e+00 -6.998012554192036383e+00 -7.093030049449186691e+00 -7.173366197005922373e+00 -7.242956533379146578e+00 -7.304339560316003066e+00
-6.159248548988813354e+00 -6.520484543785590503e+00 -6.731794054652407766e+00 -6.881720538582369429e+00 -6.998012554192036383e+00 -7.093030049449186691e+00 -7.173366197005922373e+00 -7.242956533379146578e+00 -7.304339560316003066e+00
-6.159248548988813354e+00 -6.520484543785590503e+00 -6.731794054652407766e+00 -6.881720538582369429e+00 -6.998012554192036383e+00 -7.093030049449186691e+00 -7.173366197005922373e+00 -7.242956533379146578e+00 -7.304339560316003066e+00
-6.716771410056815661e+00 -7.078007404853592810e+00 -7.289316915720410073e+00 -7.439243399650371735e+00 -7.555535415260038690e+00 -7.650552910517188998e+00 -7.730889058073924680e+00 -7.800479394447148884e+00 -7.861862421384005373e+00
-6.715131325353657310e+00 -7.076367320150434459e+00 -7.287676831017251722e+00 -7.437603314947213384e+00 -7.553895330556880339e+00 -7.648912825814030647e+00 -7.729248973370766329e+00 -7.798839309743990533e+00 -7.860222336680847022e+00
-6.664228946419775035e+00 -7.025464941216552184e+00 -7.236774452083369447e+00 -7.386700936013331109e+00 -7.502992951622998063e+00 -7.598010446880148372e+00 -7.678346594436884054e+00 -7.747936930810108258e+00 -7.809319957746964747e+00
-6.664228946419775035e+00 -7.025464941216552184e+00 -7.236774452083369447e+00 -7.386700936013331109e+00 -7.502992951622998063e+00 -7.598010446880148372e+00 -7.678346594436884054e+00 -7.747936930810108258e+00 -7.809319957746964747e+00
-6.664228946419775035e+00 -7.025464941216552184e+00 -7.236774452083369447e+00 -7.386700936013331109e+00 -7.502992951622998063e+00 -7.598010446880148372e+00 -7.678346594436884054e+00 -7.747936930810108258e+00 -7.809319957746964747e+00
